ID;Coil;Prozessabfolge;Ausklinkungen;Richten
1571;C1M;rechts, links;aktiviert;aktiviert
1572;C1M;rechts, links;aktiviert;aktiviert
1573;C1M;rechts, links;aktiviert;aktiviert
1574;C1M;rechts, links;aktiviert;aktiviert
1575;C1M;rechts, links;aktiviert;aktiviert
1576;C1M;rechts, links;aktiviert;deaktiviert
1577;C1M;rechts, links;aktiviert;deaktiviert
1578;C1M;rechts, links;aktiviert;deaktiviert
1579;C1M;rechts, links;aktiviert;deaktiviert
1580;C1M;rechts, links;aktiviert;deaktiviert
1581;C1M;rechts, links;aktiviert;deaktiviert
1582;C1M;rechts, links;aktiviert;deaktiviert
1583;C1M;rechts, links;aktiviert;deaktiviert
1584;C1M;rechts, links;aktiviert;deaktiviert
1585;C1M;rechts, links;aktiviert;deaktiviert
1586;C1M;rechts, links;aktiviert;deaktiviert
1587;C1M;rechts, links;aktiviert;deaktiviert
1588;C1M;rechts, links;aktiviert;deaktiviert
1589;C1M;rechts, links;aktiviert;deaktiviert
1590;C1M;rechts, links;aktiviert;deaktiviert
1591;C1M;rechts, links;aktiviert;deaktiviert
1592;C1M;rechts, links;aktiviert;deaktiviert
1593;C1M;rechts, links;aktiviert;deaktiviert
1594;C1M;rechts, links;aktiviert;deaktiviert
1595;C1M;rechts, links;aktiviert;deaktiviert
1596;C1M;rechts, links;aktiviert;deaktiviert
1597;C1M;rechts, links;aktiviert;deaktiviert
1598;C1M;rechts, links;aktiviert;deaktiviert
1599;C1M;rechts, links;aktiviert;deaktiviert
1600;C1M;rechts, links;aktiviert;deaktiviert
1601;C1M;links, rechts;aktiviert;deaktiviert
1602;C1M;links, rechts;aktiviert;deaktiviert
1603;C1M;links, rechts;aktiviert;deaktiviert
1604;C1M;links, rechts;aktiviert;deaktiviert
1605;C1M;links, rechts;aktiviert;deaktiviert
1606;C1M;links, rechts;aktiviert;deaktiviert
1607;C1M;links, rechts;aktiviert;deaktiviert
1608;C1M;links, rechts;aktiviert;deaktiviert
1609;C1M;links, rechts;aktiviert;deaktiviert
1610;C1M;links, rechts;aktiviert;deaktiviert
1611;C1M;links, rechts;aktiviert;deaktiviert
1612;C1M;links, rechts;aktiviert;deaktiviert
1613;C1M;links, rechts;aktiviert;deaktiviert
1614;C1M;links, rechts;aktiviert;deaktiviert
1615;C1M;links, rechts;aktiviert;deaktiviert
1616;C1M;links, rechts;aktiviert;deaktiviert
1617;C1M;links, rechts;aktiviert;deaktiviert
1618;C1M;links, rechts;aktiviert;deaktiviert
1619;C1M;links, rechts;aktiviert;deaktiviert
1620;C1M;links, rechts;aktiviert;deaktiviert
1621;C1M;links, rechts;aktiviert;deaktiviert
1622;C1M;links, rechts;aktiviert;deaktiviert
1623;C1M;links, rechts;aktiviert;deaktiviert
1624;C1M;links, rechts;aktiviert;deaktiviert
1625;C1M;links, rechts;aktiviert;deaktiviert
1626;C1M;links, rechts;aktiviert;aktiviert
1627;C1M;links, rechts;aktiviert;aktiviert
1628;C1M;links, rechts;aktiviert;aktiviert
1629;C1M;links, rechts;aktiviert;aktiviert
1630;C1M;links, rechts;aktiviert;aktiviert
1631;C1M;links, rechts;aktiviert;aktiviert
1632;C1M;links, rechts;aktiviert;aktiviert
1633;C1M;links, rechts;aktiviert;aktiviert
1634;C1M;links, rechts;aktiviert;aktiviert
1635;C1M;links, rechts;aktiviert;aktiviert
1636;C1M;links, rechts;aktiviert;aktiviert
1637;C1M;links, rechts;aktiviert;aktiviert
1638;C1M;links, rechts;aktiviert;aktiviert
1639;C1M;links, rechts;aktiviert;aktiviert
1640;C1M;links, rechts;aktiviert;aktiviert
1641;C1M;links, rechts;aktiviert;aktiviert
1642;C1M;links, rechts;aktiviert;aktiviert
1643;C1M;links, rechts;aktiviert;aktiviert
1644;C1M;links, rechts;aktiviert;aktiviert
1645;C1M;links, rechts;aktiviert;aktiviert
1646;C1M;links, rechts;aktiviert;aktiviert
1647;C1M;links, rechts;aktiviert;aktiviert
1648;C1M;links, rechts;aktiviert;aktiviert
1649;C1M;links, rechts;aktiviert;aktiviert
1650;C1M;links, rechts;aktiviert;aktiviert
1651;C1M;rechts - halten, links;aktiviert;aktiviert
1652;C1M;rechts - halten, links;aktiviert;aktiviert
1653;C1M;rechts - halten, links;aktiviert;aktiviert
1654;C1M;rechts - halten, links;aktiviert;aktiviert
1655;C1M;rechts - halten, links;aktiviert;aktiviert
1656;C1M;rechts - halten, links;aktiviert;aktiviert
1657;C1M;rechts - halten, links;aktiviert;aktiviert
1658;C1M;rechts - halten, links;aktiviert;aktiviert
1659;C1M;rechts - halten, links;aktiviert;aktiviert
1660;C1M;rechts - halten, links;aktiviert;aktiviert
1661;C1M;rechts - halten, links;aktiviert;aktiviert
1662;C1M;rechts - halten, links;aktiviert;aktiviert
1663;C1M;rechts - halten, links;aktiviert;aktiviert
1664;C1M;rechts - halten, links;aktiviert;aktiviert
1665;C1M;rechts - halten, links;aktiviert;aktiviert
1666;C1M;rechts - halten, links;aktiviert;aktiviert
1667;C1M;rechts - halten, links;aktiviert;aktiviert
1668;C1M;rechts - halten, links;aktiviert;aktiviert
1669;C1E;rechts - halten, links;aktiviert;aktiviert
1670;C1E;rechts - halten, links;aktiviert;aktiviert
1671;C1E;rechts - halten, links;aktiviert;aktiviert
1672;C1E;rechts - halten, links;aktiviert;aktiviert
1673;C1E;rechts - halten, links;aktiviert;aktiviert
1674;C1E;rechts - halten, links;aktiviert;aktiviert
1675;C1E;rechts - halten, links;aktiviert;aktiviert
1676;C1E;rechts - halten, links;aktiviert;deaktiviert
1677;C1E;rechts - halten, links;aktiviert;deaktiviert
1678;C1E;rechts - halten, links;aktiviert;deaktiviert
1679;C1E;rechts - halten, links;aktiviert;deaktiviert
1680;C1E;rechts - halten, links;aktiviert;deaktiviert
1681;C1E;rechts - halten, links;aktiviert;deaktiviert
1682;C1E;rechts - halten, links;aktiviert;deaktiviert
1683;C1E;rechts - halten, links;aktiviert;deaktiviert
1684;C1E;rechts - halten, links;aktiviert;deaktiviert
1685;C1E;rechts - halten, links;aktiviert;deaktiviert
1686;C1E;rechts - halten, links;aktiviert;deaktiviert
1687;C1E;rechts - halten, links;aktiviert;deaktiviert
1688;C1E;rechts - halten, links;aktiviert;deaktiviert
1689;C1E;rechts - halten, links;aktiviert;deaktiviert
1690;C1E;rechts - halten, links;aktiviert;deaktiviert
1691;C1E;rechts - halten, links;aktiviert;deaktiviert
1692;C1E;rechts - halten, links;aktiviert;deaktiviert
1693;C1E;rechts - halten, links;aktiviert;deaktiviert
1694;C1E;rechts - halten, links;aktiviert;deaktiviert
1695;C1E;rechts - halten, links;aktiviert;deaktiviert
1696;C1E;rechts - halten, links;aktiviert;deaktiviert
1697;C1E;rechts - halten, links;aktiviert;deaktiviert
1698;C1E;rechts - halten, links;aktiviert;deaktiviert
1699;C1E;rechts - halten, links;aktiviert;deaktiviert
1700;C1E;rechts - halten, links;aktiviert;deaktiviert
1701;C1E;links - halten, rechts;aktiviert;deaktiviert
1702;C1E;links - halten, rechts;aktiviert;deaktiviert
1703;C1E;links - halten, rechts;aktiviert;deaktiviert
1704;C1E;links - halten, rechts;aktiviert;deaktiviert
1705;C1E;links - halten, rechts;aktiviert;deaktiviert
1706;C1E;links - halten, rechts;aktiviert;deaktiviert
1707;C1E;links - halten, rechts;aktiviert;deaktiviert
