ID;VR;PNC01-Drehmoment;PNC03-Drehmoment;PNC05-Drehmoment;PresseSpindel1-Drehmoment;PresseSpindel2-Drehmoment;PNC01-Weg;PNC03-Weg;PNC05-Weg;L1;L2;L3;L4;L5;a1;a2;a3;a4;R1;R2;R3;R4
1087;44;5,16;4,32;10,41;113,2;130,5;10,813;32,405;51,029;17,79201474;10,26222348;25,17258815;5,573466612;17,38961083;125,8706333;121,1631101;97,01393877;98,11453883;3,758452933;2,119955959;2,670374342;3,453210854
1088;44;5,04;4,32;10,78;113,2;130,6;10,81;32,406;51,029;17,87463712;10,22303336;24,89573485;5,942412727;17,30601345;125,9286264;121,4421674;97,8184668;99,05735775;3,771977583;2,329360346;2,568418145;3,456031172
1089;44;4,93;4,29;11,15;114;130,7;10,807;32,408;51,029;17,79255449;10,22833327;24,86050683;5,549120059;17,34888907;125,9753953;121,2338989;96,99491154;97,88268243;3,822325093;2,241088681;2,884731762;3,444096094
1090;44;5,14;4,23;11,21;114,1;130,2;10,805;32,408;51,029;17,93547901;10,31824702;25,10135986;5,925245153;17,32717927;125,5514115;120,8594501;98,0187783;98,95033474;3,608550788;2,168868337;2,573883451;3,410565961
1091;44;5,08;4,33;10,34;114,2;129,9;10,829;32,398;51,029;17,87039386;10,20144767;24,93713481;5,17458304;17,34501153;125,4129542;120,700268;96,23198556;97,02541808;3,68235671;2,29770951;2,84079641;3,547439272
1092;44;5,09;4,29;9,86;114,1;130,6;10,851;32,387;51,029;17,78702554;10,20082883;25,31199282;5,843706423;17,39899469;125,0191162;121,0280873;97,39149139;98,34029199;3,756794685;2,053099321;2,405889436;3,532992424
1093;44;5,04;4,31;8,67;113,8;130,6;10,825;32,4;51,029;17,84589473;10,27453771;25,21966067;5,507789102;17,43736886;125,2265667;120,9804682;96,5890083;97,34110157;3,623121328;2,101221718;2,621161673;3,516834022
1094;44;5,17;4,28;8,4;114,2;130,5;10,822;32,401;51,029;17,8333481;10,34449206;24,93880899;5,52246378;17,37803412;125,71897;121,3240875;96,52654787;97,44072822;3,621311501;2,206606201;2,767970201;3,364242959
1095;44;5,03;4,34;8,83;114,7;131,2;10,82;32,403;51,029;17,91773469;10,45557074;24,95850268;5,35500161;17,47358412;126,1554839;121,4241033;96,53273643;97,4475089;3,663070431;2,053502556;2,915174927;3,385449803
1096;44;5,19;4,3;9,18;114,9;131,6;10,818;32,403;51,029;17,81191509;10,32663458;25,10413634;5,959300956;17,40404084;125,4775342;121,0593041;98,02602668;98,80271666;3,663284786;2,14193356;2,577535954;3,369715248
1097;44;5,16;4,22;9,32;114,2;131,1;10,841;32,393;51,029;17,75694569;10,29620159;25,13864595;5,832284265;17,26700628;125,6966096;121,5418583;97,47609643;97,82478393;3,753915538;2,083063841;2,613638968;3,520853195
1098;44;5,05;4,33;9,15;114,2;130,4;10,813;32,405;51,029;17,80546885;10,33864698;25,13661914;5,961872393;17,40208398;125,6810177;121,1953012;98,30799607;99,11519808;3,690214095;2,161389785;2,482866018;3,484008993
1099;44;5,21;4,6;7,88;113,8;131,1;10,811;32,406;51,029;17,7478814;10,30773501;25,11150403;5,828628743;17,330384;125,6761414;121,1292968;98,04569928;98,82197987;3,699443073;2,18486815;2,514426876;3,473265366
1100;44;5;4,24;7,93;114,6;131,9;10,81;32,407;51,029;17,87820945;10,20881154;25,13533554;5,92327277;17,3282803;125,9751139;121,2923797;98,09375117;99,00278817;3,705980959;2,204509219;2,514572649;3,45514121
1101;45;5;4,24;7,93;114,6;131,9;32,535;10,499;51,029;17,8453552;10,33951386;25,08818774;5,742345319;17,38296983;125,6135038;121,0144724;98,03489183;99,01165763;3,646891091;2,283563477;2,535974279;3,472431323
1102;45;5,19;4,49;10,47;115,7;131,1;32,55;10,487;51,029;17,93023272;10,42565966;25,18333682;5,842239444;17,33958958;125,9219813;121,3804643;97,82918059;98,8163016;3,750896685;2,038156322;2,538022251;3,386813958
1103;45;4,94;4,42;11,25;117,1;131,3;32,548;10,486;51,028;17,906532;10,50216703;25,08379146;5,7258833;17,33801373;125,6787714;121,1344488;97,71347504;98,35809804;3,573826306;2,081995968;2,629315809;3,391339538
1104;45;5,04;4,35;10,68;116,3;131,8;32,55;10,485;51,029;17,62356098;10,55201811;25,15544447;5,656032875;17,2817546;125,124825;121,1276218;97,63634047;98,72946027;3,652113151;2,032052774;2,536428765;3,542129728
1105;45;5,2;4,27;9,91;117,3;130,7;32,552;10,484;51,028;17,85342104;10,42976534;25,07576437;5,208038093;17,44335035;125,5476302;121,0609441;95,93060713;97,17774663;3,701514764;2,108886236;2,816923535;3,431406852
1106;45;5,08;4,32;8,94;115,7;130,8;32,54;10,495;51,029;17,96894174;10,43020665;25,35587926;5,925534574;17,57279245;125,6033988;121,1580322;98,1165367;99,3480927;3,712284346;1,934644295;2,415251067;3,398784901
1107;45;5;4,31;8,97;114,3;131,4;32,53;10,505;51,029;17,84310456;10,38436596;25,15004796;5,758944376;17,28092731;125,8714695;121,7195369;97,44655103;98,82094401;3,798673634;2,007881495;2,544950029;3,52492041
1108;45;5,33;4,48;9,67;114,4;131,5;32,544;10,493;51,029;17,98165538;10,39555287;25,1063865;5,584347634;17,39570168;125,5854125;120,928994;97,51687224;98,72225834;3,625860923;2,096932768;2,740737647;3,399376028
1109;45;5,21;4,28;11,02;113,8;131,8;32,542;10,491;51,029;17,90425506;10,53696591;25,10290152;5,90394006;17,40339372;125,8771604;121,3684806;97,59775292;98,51760536;3,606555981;2,002142898;2,563051836;3,322791097
1110;45;5,09;4,23;11,75;113,9;132,8;32,544;10,491;51,029;17,92695094;10,47079495;25,16543235;5,921768033;17,38250057;125,6352738;121,0800125;98,00196754;98,89805722;3,613222428;2,102041841;2,515959169;3,412072235
1111;45;5,43;4,26;12,47;114,3;132,5;32,544;10,49;51,028;17,83579463;10,3166022;25,09610438;5,984451533;17,38565644;125,0962283;120,8996265;97,99968396;99,06282036;3,704711241;2,147003741;2,526537838;3,403706652
1112;45;5,22;4,29;11,74;114,9;133,3;32,536;10,5;51,029;17,86472177;10,33942501;25,15717283;5,952476928;17,287151;125,7108246;121,028587;98,15490913;99,00251169;3,709517508;2,149828688;2,485409361;3,385784417
1113;45;5,17;4,26;10,53;114,1;133,1;32,548;10,488;51,029;17,92197749;10,31358649;25,10186268;5,912316714;17,28791171;125,6661822;121,1015478;97,98641066;99,34059118;3,703591055;2,153108474;2,576233941;3,405021593
1114;45;5,09;4,38;9,66;113,3;132,4;32,549;10,487;51,029;18,03937354;10,57922367;25,320022;5,897019188;17,22252064;125,916312;121,625157;97,46632618;98,56886277;3,487249664;1,880133141;2,494401707;3,440586934
1115;45;5,05;4,18;9,57;112,2;132,9;32,55;10,486;51,029;17,93244893;10,39263597;25,13314152;5,841383218;17,27715985;125,9173556;121,2284559;98,37519063;99,67412486;3,639084265;2,141474736;2,527997205;3,474766605
1116;45;5,23;4,31;9,82;113;133,1;32,55;10,485;51,029;17,96713271;10,50705681;25,15009014;5,589170738;17,26755209;125,9039192;121,3983077;96,82673567;98,06773133;3,660406506;1,992336875;2,572641979;3,503084825
1117;45;4,98;4,31;10,68;112,6;132,6;32,539;10,496;51,029;17,97046094;10,50285195;25,11687775;5,518870874;17,37907469;126,2535538;121,2998537;96,28630179;97,32562664;3,693605621;1,957177931;2,731596331;3,35139584
1118;45;5,26;4,25;11,38;112,2;131,9;32,529;10,506;51,029;17,96174932;10,3897431;25,31238578;5,832688401;17,25195098;125,4407167;121,0530425;97,08574684;98,06623303;3,632254853;2,100333246;2,359395566;3,513507562
1119;45;5,06;4,28;10,79;112,2;132,1;32,544;10,494;51,029;17,8433305;10,25044993;25,24705966;5,421561353;17,45999138;124,9772882;120,613125;96,05771232;97,06724784;3,704383755;2,039946014;2,79154611;3,353032803
1120;45;5,16;4,43;10,82;111,5;132,5;32,544;10,493;51,029;17,91352194;10,42374319;25,12705343;5,982581503;17,26576311;126,0440357;121,3290791;97,72554247;98,69766902;3,672001154;2,038358789;2,498933775;3,418482742
1121;45;5,18;4,27;9,77;111,9;132,3;32,543;10,492;51,029;17,86482525;10,343236;25,2757789;5,902811046;17,39878633;125,710666;121,1946897;97,47292413;98,48552288;3,707771604;2,02671224;2,459865022;3,389149305
1122;45;5,54;4,23;10,15;111,8;132,9;32,544;10,491;51,029;17,81813442;10,35261567;25,02043646;5,916166025;17,27968306;125,6706237;121,1830339;97,78188481;98,66249096;3,613809363;2,186611848;2,599253358;3,398258382
1123;45;5,28;4,29;10,74;112,6;134;32,534;10,502;51,029;17,90124519;10,3823621;24,95028576;5,82810023;17,3001969;126,1004133;121,478303;97,06012057;98,41172897;3,64189579;2,173207125;2,600279324;3,423769005
1124;45;5,09;4,5;10,84;113;134;32,546;10,489;51,029;17,97014923;10,27966598;25,08651329;5,389997956;17,28024081;125,5295668;120,8733348;96,25418265;97,21540817;3,77953917;2,172291641;2,724706818;3,491148873
1125;45;5,13;4,47;10,43;113,4;133,8;32,548;10,488;51,029;17,93303302;10,43160623;25,18683568;5,281828293;17,3505395;125,8625385;121,4666605;95,77407436;96,76040466;3,685071721;1,955806674;2,808785681;3,551677211
1126;46;5,35;4,34;10,01;115,4;135;32,55;10,484;51,029;18,08537561;10,52860201;25,08887003;5,90265785;17,30228065;126,2695586;121,4543316;98,22606786;99,32832482;3,682530448;2,008886313;2,587199456;3,381367232
1127;46;5,13;4,31;10,69;117,3;132,7;32,54;10,495;51,029;17,9843889;10,26988355;25,02374092;5,729833883;17,22584035;125,7894122;121,0932207;97,6769078;98,72277132;3,704288446;2,234031252;2,653507132;3,457792266
1128;46;5,07;4,29;10,73;117,3;133,9;32,53;10,506;51,028;17,98691154;10,3528304;25,09359042;5,748123446;17,32324042;125,751109;121,285477;97,4467792;98,85950204;3,688240626;2,190535461;2,562416777;3,444964509
1129;46;5,1;4,49;11,39;117,1;133,7;32,542;10,493;51,029;17,84998637;10,29315985;24,79525722;5,599999336;17,23969589;125,9603681;121,4779642;96,87829058;97,86453778;3,809852233;2,315320102;2,887666845;3,379926009
1130;46;5,08;4,3;11,05;117,1;134;32,543;10,492;51,029;17,91105926;10,42977782;25,34993221;5,665480372;17,10278258;125,4776351;121,2266919;97,11523899;98,09644826;3,696820517;1,942240478;2,492924711;3,54751475
1131;46;5,1;4,25;10,46;116,7;134,2;32,543;10,492;51,029;17,90068226;10,29756977;24,89138679;5,204272123;17,10892368;125,8153575;121,5136403;95,80314252;96,92819055;3,81551777;2,188558466;2,972971844;3,499910254
1132;46;5,14;4,41;10,51;116,6;134,1;32,544;10,49;51,029;17,96414295;10,34409069;25,17772544;4,988372071;17,44657567;125,6311405;120,9860066;94,98227101;95,93889548;3,79063495;2,038203136;2,879252686;3,451314206
1133;46;5,09;4,38;9,81;117;134,4;32,536;10,501;51,029;17,96869486;10,39645086;25,17674462;5,367871737;17,26569317;125,7823323;121,5074558;96,14098667;97,21492526;3,721229572;1,949256862;2,757331828;3,551517718
1134;46;4,9;4,26;10,59;117,4;133,8;32,548;10,488;51,029;18,11505583;10,34971105;25,05741718;5,339055933;17,15586293;125,9763988;121,1927797;96,23661543;97,30119943;3,685216022;2,187391023;2,762563673;3,483679838
1135;46;5,13;4,35;11,64;117,8;133,9;32,549;10,487;51,029;18,02318677;10,36692199;25,2533985;5,358997347;17,26196572;125,0972912;120,8384291;95,8559207;96,7712817;3,688429539;2,002534279;2,720361754;3,406132326
1136;46;5,03;4,46;11,15;116,9;133,8;32,551;10,486;51,029;18,0034294;10,35178953;25,13452475;5,576983562;17,22239284;125,7913124;121,1398925;97,01368331;98,2303785;3,608565203;2,137879057;2,729934735;3,389244429
1137;46;5,12;4,28;10,68;117,2;133,4;32,551;10,485;51,029;17,79068754;10,24076084;25,14246352;5,713928948;17,22377463;124,8737679;120,9884463;97,25567879;98,90181898;3,671269833;2,227932048;2,515753553;3,507730245
1138;46;5,18;4,32;10,39;117,5;133,4;32,541;10,496;51,029;18,02196786;10,59971496;25,97873887;5,747638232;17,24354195;125,7782058;121,2614476;96,57441693;98,2971704;3,685333671;1,299335038;2,326144322;3,590923542
1139;46;5,06;4,36;10,01;117,2;133;32,53;10,506;51,029;18,10714548;10,3900364;25,3226561;5,714352361;17,20419368;125,8534388;121,4861048;96,9703899;98,27203854;3,625592694;1,985193707;2,490050108;3,506598501
1140;46;5,06;4,53;9,74;117,4;133,3;32,543;10,494;51,029;18,16187402;10,34841368;25,17374466;5,361266273;17,26766623;126,1719888;121,2829139;95,93041217;97,33355206;3,653327291;2,110383887;2,775592603;3,388385111
1141;46;5,02;4,44;10,8;117,5;133,4;32,541;10,493;51,029;18,03464753;10,34590947;25,14589277;5,544271625;17,25933665;125,9547308;121,2309496;96,68794385;97,98112702;3,656344284;2,10977164;2,592087507;3,526888397
1142;46;5,03;4,21;10,53;117,6;133,7;32,543;10,493;51,029;18,06194331;10,42588372;25,00563234;5,541389331;17,21995637;126,0189049;121,3722514;96,81942731;98,21854396;3,610624745;2,198793138;2,660652338;3,508603212
1143;46;5,01;4,39;9,97;117,1;134,2;32,545;10,491;51,029;17,90671931;10,37561902;25,16804254;5,571105853;17,31386902;125,2868129;121,1850714;96,35063155;97,68113005;3,692863964;2,047215447;2,658067695;3,440688369
1144;46;4,94;4,26;9,57;117,5;134,8;32,533;10,502;51,029;18,09619087;10,31055575;25,23392963;5,366319939;17,37656036;125,6175302;121,0228483;95,86719115;97,05767449;3,694389794;2,101761692;2,684566785;3,470820539
1145;46;5,07;4,37;9,24;117,6;134,6;32,546;10,49;51,029;17,97983113;10,39052597;25,22397128;5,465359634;17,44085101;125,7588555;121,255341;96,85683957;97,92710585;3,707620192;2,023406059;2,617052341;3,552827076
1146;46;4,94;4,34;8,4;118;135,2;32,548;10,488;51,029;17,8013379;10,3918294;24,74823599;4,568451091;17,33448545;125,5949575;121,2539686;93,96160415;94,91201831;3,759545608;2,21102927;3,400791559;3,259682133
1147;46;5,07;4,16;9,26;118,1;135,4;32,548;10,487;51,029;17,97552727;10,39055247;25,22370681;5,565167778;17,40829841;125,7615988;121,3344138;97,13841798;98,23341011;3,713419093;2,024954972;2,627052906;3,470251596
1148;46;4,92;4,19;9,5;118,6;135,9;32,549;10,486;51,029;17,97207869;10,5349047;25,02702056;5,471242451;17,39182006;126,2289437;121,5390062;96,48611503;97,63718106;3,663058061;2,059397231;2,709855496;3,377338117
1149;46;5,13;4,28;9,26;119,6;135,7;32,539;10,497;51,029;17,93900295;10,4571479;25,10228305;5,437195049;17,42377132;126,1091487;121,7120156;96,19768735;97,7950188;3,62150243;2,08796893;2,687310019;3,452517021
1150;46;5,3;4,35;8,85;118,8;135,7;32,549;10,484;51,029;17,86667878;10,45995831;25,2275575;4,97750112;17,61287407;125,8551279;121,4969262;94,83659637;96,05118222;3,700486809;1,955548037;2,942380484;3,426337084
1151;47;5,3;4,35;8,85;118,8;135,7;34,02;34,019;51,029;17,88285011;10,22657562;25,03187378;5,565964838;17,39230461;125,852708;121,200152;97,03680198;98,08940211;3,763123156;2,193061539;2,786003182;3,380316956
1152;47;5,06;4,39;11,65;116,9;136,4;34,02;34,019;51,029;17,85192836;10,25676091;25,10031702;5,927650428;17,32432782;126,1635667;121,5417695;97,7150864;98,99490088;3,774970188;2,133496699;2,506715712;3,486605005
1153;47;5,09;4,33;11,45;118;136,5;34,02;34,019;51,029;17,888892;10,34004754;25,06987862;5,615691513;17,39938276;125,9916602;121,4089982;97,12389864;98,41688607;3,675205238;2,090098723;2,670796614;3,467227743
1154;47;4,99;4,36;11,63;117,8;137;34,021;34,019;51,029;18,06435102;10,26693735;25,00193883;5,429591855;17,33395648;125,9786477;121,3180479;96,35590696;97,97471301;3,615220474;2,195687415;2,792125121;3,475250659
1155;47;5,01;4,3;11,65;117,4;137,9;34,021;34,019;51,029;18,06615515;10,30279907;24,78855686;5,51032554;17,29277565;125,8127237;121,3653041;96,59444976;98,30320882;3,63182828;2,265418848;2,855830949;3,414241251
1156;47;5,06;4,39;12,34;117,2;137,5;34,02;34,019;51,029;18,02930776;10,42135912;25,14538324;5,994427522;17,02358325;125,5876845;121,6960221;98,03287066;99,15331713;3,611478485;1,966621253;2,58954143;3,552960611
1157;47;5;4,32;12,95;117,6;137,3;34,021;34,019;51,029;18,13117245;10,34042223;25,0534392;5,729994717;17,09703348;125,7717898;121,2500792;96,89036447;98,15852948;3,748743114;2,044356016;2,634063444;3,456986502
1158;47;4,96;4,4;13,22;117,7;137,2;34,02;34,019;51,029;18,14265398;10,38689778;24,97896031;5,319876545;17,13030857;126,0470822;121,2170939;96,12230035;97,00994157;3,671228824;2,120396446;2,849625291;3,411600211
1159;47;4,98;4,33;12,61;116,7;137,6;34,02;34,019;51,029;18,11644689;10,33957354;25,04386679;5,550295729;17,16888965;125,8518163;121,3934569;96,63824539;97,79718294;3,669188489;2,125353124;2,774678967;3,393346959
1160;47;4,96;4,36;11,99;117,3;137,5;34,02;34,019;51,029;18,08048947;10,34033128;25,16637367;5,665900298;17,1917777;125,8026307;121,3910271;97,02172961;98,33013937;3,649221799;2,043508583;2,572314361;3,533472014
1161;47;5,07;4,27;12,1;117,6;137,5;34,02;34,019;51,029;18,01793839;10,2957912;25,12130084;5,626623601;17,39322472;125,6863302;121,1573099;97,15061883;98,49162826;3,672546635;2,119714342;2,66604835;3,42410009
1162;47;5,2;4,34;11,71;118,3;137,1;34,02;34,019;51,029;18,04619349;10,22714438;25,03871019;5,592207098;17,24901608;126,0176768;121,215911;96,52238939;97,55594665;3,722206876;2,19586675;2,693421904;3,408362769
1163;47;4,95;4,17;12,17;117,8;137,1;34,021;34,019;51,029;17,96578194;10,20957753;24,89021826;5,37271893;17,14996252;125,9989141;121,6969017;95,70180064;96,50204806;3,801131232;2,23951387;2,906214362;3,485288678
1164;47;5;4,31;12,43;118;137,6;34,02;34,019;51,029;18,02478211;10,30908961;25,19287929;5,338422451;17,33646178;125,4824441;121,0999727;95,93564557;97,39586655;3,634910048;2,033542876;2,755235251;3,484803888
1165;47;5,3;4,37;12,44;118,3;137,1;34,021;34,019;51,029;17,96568236;10,35204865;25,10531217;5,502031535;17,02241888;125,5130131;121,4573132;95,92983093;96,73881606;3,752497386;2,043414943;2,707483293;3,466253375
1166;47;4,97;4,25;12,34;117,8;137,8;34,02;34,019;51,029;18,04043221;10,26596588;25,05737176;5,561032649;17,37547856;125,7883277;121,2498636;96,41278113;97,71754982;3,704380891;2,115431187;2,767687379;3,375814314
1167;47;4,95;4,29;11,65;117,9;137,3;34,02;34,019;51,029;18,02581366;10,27933297;25,21589868;5,279519541;17,43879404;125,604284;120,9814178;95,97631756;96,8733617;3,772166424;1,976086794;2,78444021;3,449872349
1168;47;4,97;4,25;11,57;118;138,5;34,02;34,019;51,029;17,98089172;10,26703043;24,96740156;5,518551698;17,28182169;125,635496;120,9710718;96,99092322;97,95876361;3,629779004;2,2354203;2,757552377;3,501698954
1169;47;5,03;4,22;11,74;119;139;34,02;34,019;51,029;17,95786427;10,31624689;24,87513133;5,476880754;17,37963502;125,6399258;121,2917684;96,16041187;97,3807412;3,664255553;2,206166593;2,872241008;3,349883976
1170;47;5,05;4,32;11,78;118,9;138,2;34,02;34,019;51,029;17,84554599;10,3071294;25,17578369;5,602317705;17,42816647;125,5549572;121,3577854;96,5273964;97,67164869;3,715774063;2,042550483;2,625089174;3,454655573
1171;47;5,03;4,23;11,86;119,4;137,8;34,021;34,019;51,029;18,08372506;10,31084708;24,86800051;5,464082549;17,34332067;125,8952417;121,3339393;96,15838362;97,21529695;3,593540301;2,247139483;2,921924834;3,300293783
1172;47;5,13;4,38;11,58;118,7;138,3;34,02;34,019;51,029;18,13538543;10,41957819;24,99423547;5,473167905;17,38781588;126,1774753;121,4415843;96,15489011;97,04578412;3,553777697;2,08611331;2,828285522;3,335445018
1173;47;5,07;4,38;11,67;119,4;138,1;34,02;34,019;51,029;18,02442954;10,30936926;25,11394621;5,278884179;17,38559487;125,777253;121,2285955;95,46965043;96,38189147;3,65607889;2,068174462;2,883192199;3,34440521
1174;47;4,95;4,6;11,51;119,6;138,1;34,021;34,019;51,029;17,74096812;10,34287993;25,00363964;5,737421908;17,28269465;125,4057273;121,1430466;97,67739314;98,70041311;3,623544655;2,163797535;2,677563112;3,455685258
1175;47;4,89;4,3;11,2;120;138,6;34,021;34,019;51,029;18,09072255;10,38115892;24,90212766;5,470567379;17,44223952;126,3452566;121,5880451;96,1187603;97,27336045;3,610127209;2,176422586;2,888234163;3,321976269
1176;48;5,02;4,53;11,32;121,1;138,4;34,02;34,019;51,029;17,86859976;10,34871749;25,08740382;5,506905043;17,38132445;125,657306;121,1554614;96,58415334;97,74904353;3,619042643;2,111066166;2,694243319;3,489452095
1177;48;5,15;4,41;11,12;120,4;138;34,021;34,019;51,029;17,89614587;10,26730222;24,85026004;5,499021318;17,61615111;126,0033981;121,3010213;96,17540808;97,53613834;3,719683606;2,208298937;2,841894361;3,358237345
1178;48;4,95;4,35;10,9;120,9;138,9;34,02;34,019;51,029;17,85655426;10,42103502;25,03248877;5,540226081;17,45657425;126,0060152;121,2948348;96,69125807;98,25798903;3,674182839;2,048053824;2,748506088;3,421574054
1179;48;5;4,57;11,04;119,9;138,9;34,02;34,019;51,029;17,84666543;10,23314483;25,06084404;5,768744485;17,30908034;125,7919427;121,2729328;97,13063237;98,26845558;3,74284244;2,190582316;2,544023421;3,511939721
